"DATE1","VAL1"
"20020113","0.0"
"20020114","0.0"
"20020115","0.0"
"20020116","0.0"
"20020117","0.0"
"20020118","0.0"
"20020119","64.51715300819325"
"20020120","15.949736897206924"
"20020121","2.5833731973928895"
"20020122","0.0"
"20020123","5.166746394785779"
"20020124","38.366363699814016"
"20020125","11.383277523649957"
"20020126","0.0"
"20020127","0.0"
"20020128","2.4166268026071096"
"20020129","0.0"
"20020130","0.0"
"20020131","1.449976081564266"
"20020201","6.716770313221513"
"20020202","0.0"
"20020203","0.0"
"20020204","9.300143510614406"
"20020205","0.0"
"20020206","0.0"
"20020207","24.80038269497174"
"20020208","0.0"
"20020209","0.0"
"20020210","2.5833731973928895"
"20020211","2.5833731973928895"
"20020212","0.0"
"20020213","0.0"
"20020214","0.0"
"20020215","0.0"
"20020216","0.0"
"20020217","0.0"
"20020218","0.0"
"20020219","0.0"
"20020220","0.0"
"20020221","0.0"
"20020222","0.0"
"20020223","0.0"
"20020224","0.0"
"20020225","0.0"
"20020226","15.500239184357339"
"20020227","0.0"
"20020228","0.0"
"20020301","0.0"
"20020302","108.51810974562264"
"20020303","165.08074216946207"
"20020304","0.0"
"20020305","0.0"
"20020306","0.0"
"20020307","0.0"
"20020308","0.0"
"20020309","9.033349278957155"
"20020310","61.53311009459982"
"20020311","0.0"
"20020312","53.233923321414785"
"20020313","113.41567006517772"
"20020314","0.0"
"20020315","0.0"
"20020316","1.5500239184357338"
"20020317","59.86660288417135"
"20020318","43.416626802607134"
"20020319","22.050263102793064"
"20020320","161.14935420223514"
"20020321","0.0"
"20020322","0.0"
"20020323","0.0"
"20020324","0.0"
"20020325","0.0"
"20020326","69.48428209795082"
"20020327","49.29918677318504"
"20020328","0.0"
"20020329","0.0"
"20020330","0.0"
"20020331","58.75011959217867"
"20020401","20.782990502421146"
"20020402","0.0"
"20020403","0.0"
"20020404","0.0"
"20020405","0.0"
"20020406","0.0"
"20020407","0.0"
"20020408","0.0"
"20020409","58.85016742905016"
"20020410","92.31514385959159"
"20020411","0.0"
"20020412","0.0"
"20020413","1.5500239184357338"
"20020414","3.8666028841713764"
"20020415","6.716770313221513"
"20020416","0.0"
"20020417","0.0"
"20020418","40.81729651880767"
"20020419","116.46688990540021"
"20020420","4.133397115828626"
"20020421","56.16674639478578"
"20020422","114.6829426655497"
"20020423","0.0"
"20020424","0.0"
"20020425","31.550023918435734"
"20020426","0.0"
"20020427","24.80038269497174"
"20020428","418.08217727560634"
"20020429","18.366363699814034"
"20020430","0.0"
"20020501","0.0"
"20020502","271.7820337649918"
"20020503","0.0"
"20020504","10.333492789571558"
"20020505","18.366363699814034"
"20020506","2.5833731973928895"
